User_ID,Transaction_ID,Date_Time,IP_Address,Latitude,Longitude,Location_City,Amount,Payment_Method,Device,Merchant_Category,Suspicious
1,5c8d116b-c00e-41fb-80f0-e451ca510861,2024-01-07 04:44:56,80.196.159.119,-88.355165,-96.471030,Port Donald,611.5,Net Banking,Mobile,fashion,1
1,2d2c0207-e1c8-44c3-9db5-59892af830de,2024-02-23 02:58:25,107.148.86.93,70.515358,128.413222,New Kristen,8509.36,Credit Card,Desktop,food,1
1,4680ad18-fd60-4fc0-a6f5-816c27671844,2024-03-21 06:55:01,76.10.109.114,-84.035302,52.282028,North Loganfurt,2958.85,Debit Card,Desktop,fashion,1
1,9af7eb26-1065-4561-a469-1684116a7640,2024-09-05 13:55:16,205.29.240.75,82.705114,125.858704,New Brittanyhaven,6327.68,Debit Card,Mobile,fashion,1
1,5713a200-1c34-4a0d-9189-a749971a33ae,2024-07-27 09:53:59,97.86.140.200,30.945014,-106.111898,South Alicia,7656.9,Credit Card,Tablet,food,0
1,2d44bb52-36ee-46d1-a153-5d19a58b368f,2024-02-02 12:05:45,118.175.30.106,77.060091,-16.219268,Bridgesview,4783.56,Debit Card,Desktop,entertainment,1
1,72df9ef6-6bec-40c7-ac76-46f603268757,2024-08-17 09:49:23,93.74.12.132,2.955872,-101.214884,Millerfort,398.86,PayPal,Mobile,food,1
1,a2134782-0cb6-4082-b694-5a1805512f1f,2024-09-06 09:50:31,54.216.6.229,-64.858422,-174.827511,Lake Samuel,2644.96,Credit Card,Mobile,electronics,1
1,1d456fd8-9730-4a4f-ae00-d39e4037a97a,2024-09-22 00:46:12,72.30.185.213,-36.0887395,-99.610139,West Teresaburgh,844.41,UPI,Tablet,electronics,1
1,deedbf8f-f9e4-440f-8fab-17e7387bae91,2024-03-17 02:47:41,76.227.7.134,68.6710345,-86.325379,New Tara,1517.13,Net Banking,Mobile,electronics,1
1,7c1f14fd-5c39-4f09-b473-b32944d89770,2024-10-19 14:28:22,28.9.72.242,84.2788795,111.344512,South Vanessa,1343.54,Net Banking,Mobile,entertainment,1
1,42ce205c-71fc-4326-858c-b9876bffc521,2024-04-29 15:39:54,165.102.41.126,-39.5769075,-10.758970,Scotthaven,6938.5,PayPal,Tablet,entertainment,1
1,23c355fa-ff82-42e0-bd9d-e2de4086ae49,2024-07-27 15:59:30,84.78.126.190,65.362080,-47.887215,Luistown,1080.82,Net Banking,Tablet,entertainment,1
1,f78ea57f-36ff-46c4-a324-80b2f99a0798,2024-08-03 00:04:21,77.178.105.160,82.5981925,-48.014449,Lake Jessicaton,6984.96,UPI,Tablet,food,0
1,265fbaf5-3f51-4f57-823b-80609ece80f3,2024-06-05 07:11:37,103.166.196.149,9.187067,133.705064,Ellenfort,6086.16,UPI,Mobile,grocery,0
1,4e4aef30-5d9d-490b-a936-ef5e7ea5ce2d,2024-10-27 15:06:26,28.101.179.22,24.1195775,-59.519781,Josephview,4353.06,PayPal,Desktop,electronics,1
1,752b1b85-f7d0-4afb-bd9e-f718d26dd798,2024-04-17 15:43:10,180.127.25.124,-89.387597,153.585452,Hartton,9492.26,UPI,Mobile,grocery,1
1,011dba0f-9c97-4b9f-959e-b0736badff99,2024-08-05 19:33:56,146.147.177.18,-77.1558485,70.594130,South Meganview,3123.71,UPI,Mobile,electronics,1
1,fdffe3a3-be9e-4903-a8e7-d607398c4c1b,2024-02-02 21:14:04,135.157.66.246,15.6006255,-120.228494,Harrismouth,8600.71,Net Banking,Tablet,food,0
1,4637e20c-eb30-4d22-bbbc-4a52d70215cf,2024-02-13 22:36:46,114.252.24.54,78.6783765,-168.276003,Adamsville,7859.0,Debit Card,Mobile,fashion,1
1,a5a565a6-4462-4ec5-87a9-9d14d8b0c152,2024-03-30 09:55:32,150.128.37.32,22.6797325,-156.164954,Crawfordchester,7434.16,Credit Card,Mobile,fashion,1
1,94649d67-6873-4c92-8101-5bade7c8ad9a,2024-04-12 01:18:59,168.20.122.215,50.522833,-140.075885,Rachelville,2923.84,Credit Card,Tablet,entertainment,0
1,24d91e65-18d3-4be1-a72b-5803770e8e20,2024-04-27 19:20:03,57.57.104.57,-40.549763,-84.597746,Jenkinsburgh,1185.15,Credit Card,Desktop,fashion,0
1,8d03f963-3fa6-4f7c-bd2d-dd56e1330cea,2024-10-23 16:49:21,155.253.27.118,-60.3820355,88.110839,Leonhaven,7085.61,PayPal,Desktop,grocery,1
1,62136fe8-ec2f-4442-bfeb-c232e236d3e1,2024-01-21 04:11:10,62.134.6.35,11.829057,124.835794,New Alan,1579.24,PayPal,Desktop,grocery,0
1,bdb322c4-4039-4f80-bea1-318dcac2e04f,2024-02-16 08:24:38,33.10.112.16,-15.8571855,-162.190351,Port Codyfurt,6823.28,PayPal,Mobile,grocery,0
1,b0cf0863-27bb-4ac1-8768-4be3cd410beb,2024-05-07 15:16:52,161.140.202.153,57.6784295,-163.103767,West Zachary,7283.96,Net Banking,Desktop,grocery,0
1,275312bb-e193-4c79-b3ec-d433708462e6,2024-12-01 23:12:47,155.144.168.45,-76.415285,-83.448386,Port Michaelborough,6512.68,Net Banking,Tablet,food,1
1,b41a811f-c93f-4d47-a4de-601582472bc5,2024-05-12 15:27:48,94.182.6.202,42.806990,144.728890,South Donna,4419.54,Credit Card,Mobile,electronics,0
1,65420af3-6fab-4b46-898e-eb3bf0ca31b5,2024-11-04 12:59:15,211.8.141.176,-69.4891705,27.647560,Cainton,4467.29,Debit Card,Tablet,electronics,0
1,ca3a0e71-4407-4192-a2b2-e9b8a1e29a76,2024-12-03 10:28:01,139.202.147.50,-22.3371965,120.616992,North Timothychester,2902.1,Debit Card,Desktop,fashion,0
1,fec70447-81c9-4943-929c-e9546bf6af88,2024-12-07 09:00:46,113.184.0.63,27.294837,-57.705940,East Theresaport,7066.4,Credit Card,Desktop,food,0
1,480eb670-1a76-4027-ab57-d7aa4e116d44,2024-11-10 02:45:05,2.122.116.18,-73.055248,-74.609650,Annahaven,3414.07,Net Banking,Mobile,grocery,0
1,152d83b7-8387-40cf-91ae-a62e5f30df7b,2024-11-22 22:41:08,177.243.79.48,-27.110350,-62.831334,Port Michaelberg,9514.49,UPI,Tablet,food,1
1,58997b3d-86dd-440e-8744-b2b8ee644e5b,2024-03-04 06:27:03,99.224.103.82,-53.703147,-143.118895,Kellyfurt,5855.15,Debit Card,Desktop,fashion,0
1,551af294-ad71-4c8d-8cae-b32145cab185,2024-06-18 20:06:17,211.56.42.53,48.7431005,43.667101,Lake Suzanneborough,8742.41,Credit Card,Desktop,entertainment,0
